"rNames.tag","x.0.m.cx","x.0.m.cy","x.0.m.majoraxis","x.0.m.eccentricity","x.0.m.theta","x.0.s.area","x.0.s.perimeter","x.0.s.radius.mean","x.0.s.radius.sd","x.0.s.radius.min","x.0.s.radius.max","x.a.b.mean","x.a.b.sd","x.a.b.mad","x.a.b.q001","x.a.b.q005","x.a.b.q05","x.a.b.q095","x.a.b.q099","x.a.m.cx","x.a.m.cy","x.a.m.majoraxis","x.a.m.eccentricity","x.a.m.theta","x.a.h.asm.s1","x.a.h.con.s1","x.a.h.cor.s1","x.a.h.var.s1","x.a.h.idm.s1","x.a.h.sav.s1","x.a.h.sva.s1","x.a.h.sen.s1","x.a.h.ent.s1","x.a.h.dva.s1","x.a.h.den.s1","x.a.h.f12.s1","x.a.h.f13.s1","x.a.h.asm.s2","x.a.h.con.s2","x.a.h.cor.s2","x.a.h.var.s2","x.a.h.idm.s2","x.a.h.sav.s2","x.a.h.sva.s2","x.a.h.sen.s2","x.a.h.ent.s2","x.a.h.dva.s2","x.a.h.den.s2","x.a.h.f12.s2","x.a.h.f13.s2","x.Ba.b.mean","x.Ba.b.sd","x.Ba.b.mad","x.Ba.b.q001","x.Ba.b.q005","x.Ba.b.q05","x.Ba.b.q095","x.Ba.b.q099","x.Ba.m.cx","x.Ba.m.cy","x.Ba.m.majoraxis","x.Ba.m.eccentricity","x.Ba.m.theta","x.Ba.h.asm.s1","x.Ba.h.con.s1","x.Ba.h.cor.s1","x.Ba.h.var.s1","x.Ba.h.idm.s1","x.Ba.h.sav.s1","x.Ba.h.sva.s1","x.Ba.h.sen.s1","x.Ba.h.ent.s1","x.Ba.h.dva.s1","x.Ba.h.den.s1","x.Ba.h.f12.s1","x.Ba.h.f13.s1","x.Ba.h.asm.s2","x.Ba.h.con.s2","x.Ba.h.cor.s2","x.Ba.h.var.s2","x.Ba.h.idm.s2","x.Ba.h.sav.s2","x.Ba.h.sva.s2","x.Ba.h.sen.s2","x.Ba.h.ent.s2","x.Ba.h.dva.s2","x.Ba.h.den.s2","x.Ba.h.f12.s2","x.Ba.h.f13.s2","h.asm.s1","h.con.s1","h.cor.s1","h.var.s1","h.idm.s1","h.sav.s1","h.sva.s1","h.sen.s1","h.ent.s1","h.dva.s1","h.den.s1","h.f12.s1","h.f13.s1","h.asm.s2","h.con.s2","h.cor.s2","h.var.s2","h.idm.s2","h.sav.s2","h.sva.s2","h.sen.s2","h.ent.s2","h.dva.s2","h.den.s2","h.f12.s2","h.f13.s2"
"ipat",200.136422119351,229.156397978539,432.199899577834,0.854005189755902,-0.938783407678678,75391,1490,162.74072970403,39.6250120363719,91.0770410722538,246.554445355526,0.610560266074304,0.0799465408927309,0.063955294117647,0.372549019607843,0.454901960784314,0.623529411764706,0.725490196078431,0.780392156862745,201.234298539229,228.785444614559,429.261085017411,0.851627973834576,-0.944823431337774,0.0412413342294416,1.82336385181323,0.85426086188321,7.25557374420608,0.642873957664578,38.8808074527933,1438.30893470563,1.26285956112042,1.67237919060038,1.82336385181323,0.538830378935571,0.302289267689365,0.669901777015171,0.0347008605422793,3.43699966363942,0.717644213432176,7.08629223685895,0.56504224244439,38.8537235116044,1435.77825133102,1.23896467883743,1.77241994910335,3.43699966363942,0.646274331654954,0.188547600361874,0.555476049980376,0.296229266825235,0.248276612468367,0.176735231482343,-0.410308372068422,-0.127033150324967,0.308439930271863,0.698906614353916,0.942421599542483,200.775263844771,230.167526430176,422.138353224231,0.851185165510102,-0.946080620055105,0.0145597639816924,14.2222567630355,0.82636868588858,41.9553335347929,0.441745154827534,20.6374016840318,511.862628118313,1.60417939398912,2.32831529629116,14.2158321717592,0.88474377921287,0.22959560254266,0.673292597374781,0.00793814314252647,42.9717322569795,0.474563588058348,41.8914678164247,0.303937126294933,20.7173091153717,486.422488487734,1.5906693300091,2.51901478285112,41.6529027917928,1.10794811872358,0.0835080894529539,0.443958577288818,0.0412413342294416,1.82336385181323,0.85426086188321,7.25557374420608,0.642873957664578,38.8808074527933,1438.30893470563,1.26285956112042,1.67237919060038,1.82336385181323,0.538830378935571,0.302289267689365,0.669901777015171,0.0347008605422793,3.43699966363942,0.717644213432176,7.08629223685895,0.56504224244439,38.8537235116044,1435.77825133102,1.23896467883743,1.77241994910335,3.43699966363942,0.646274331654954,0.188547600361874,0.555476049980376
"ipat",223.350762829404,215.86987517337,328.379469936989,0.487512434297857,-0.202524174298067,72100,1655,146.050334291841,23.9205482654665,88.118560121113,182.033678460914,0.612610698648391,0.0712462757747971,0.0465129411764706,0.372549019607843,0.470588235294118,0.627450980392157,0.705882352941177,0.749019607843137,223.833873353769,216.163786537945,326.522460322646,0.494590787201977,-0.199229313593206,0.0731695866768052,1.59294139064617,0.837592671780253,5.90415490516098,0.713736500938879,39.0265021688367,1451.00534734185,1.17175782797695,1.49703288144714,1.59294139064617,0.488742647805476,0.341836256326771,0.678747777341008,0.061413603696563,3.19391532896224,0.658360470702095,5.67439370310226,0.635953095170252,39.1088203707891,1456.44804567464,1.14904710762016,1.59912463577686,3.19391532896224,0.598235815815736,0.210374446277841,0.559842274344399,0.286999927284392,0.237027565753184,0.107393754351593,-0.587583133552589,-0.146073810995679,0.311289746530186,0.614768708100932,0.908320951396977,223.964448848629,216.046336864832,318.762557425256,0.527023322859373,-0.155678423504598,0.020382212986354,10.8000574155309,0.81027066360041,29.4617487745412,0.527415807768053,20.3723117103176,458.945477734272,1.50703832105455,2.1145183046021,10.7697777248746,0.771657086042309,0.273250666447283,0.698495281271527,0.0125571353684435,30.5521846032105,0.458456818251426,29.208447297371,0.382761961480698,20.493061835858,443.619175525809,1.48418046583691,2.30454780181485,28.7596795161655,0.976952813846778,0.119904156273292,0.504662737119836,0.0731695866768052,1.59294139064617,0.837592671780253,5.90415490516098,0.713736500938879,39.0265021688367,1451.00534734185,1.17175782797695,1.49703288144714,1.59294139064617,0.488742647805476,0.341836256326771,0.678747777341008,0.061413603696563,3.19391532896224,0.658360470702095,5.67439370310226,0.635953095170252,39.1088203707891,1456.44804567464,1.14904710762016,1.59912463577686,3.19391532896224,0.598235815815736,0.210374446277841,0.559842274344399
"istr",143.627146661769,180.975406373404,295.653545145564,0.562801457746731,-1.18555968580126,54445,1348,130.272888817544,20.2327392400932,64.7055429581672,167.919933377239,0.596079079625238,0.06783512661002,0.0465129411764706,0.364705882352941,0.462745098039216,0.607843137254902,0.686274509803922,0.729411764705882,143.816306008145,180.843764881763,295.460895581525,0.567432364005704,-1.19174942832384,0.066452772621484,1.81593911172127,0.799895184397821,5.53746979115883,0.70190156255379,37.9589764758265,1370.31887940173,1.16244213699486,1.51303327452821,1.81593911172127,0.507663035519327,0.309335572306275,0.652223153939673,0.0535904305199023,4.03746090018543,0.547591834106332,5.46218835618258,0.615188510693986,37.984453726423,1371.60682023459,1.13617659288466,1.62565115579983,4.03746090018543,0.629112616122144,0.175455701534481,0.51819799229287,0.292518824590005,0.25784420139331,0.109755026834615,-0.620734130110534,-0.14152814146039,0.303567219517803,0.707843760896761,1.04641714969125,143.895210328543,180.368852760659,293.796759459695,0.572312886614212,-1.21277121326898,0.0179097702879092,16.8075025045453,0.761849443862788,36.2875566976659,0.49692937581363,20.6221290490149,488.803472539365,1.53127395414689,2.18979209861994,16.606930169567,0.838396033314959,0.242360601288892,0.673293867089503,0.0108215200845822,47.025866751578,0.334598889067093,36.33648049193,0.352182529330806,20.6641068384873,461.41301656725,1.50443665992977,2.36805350059588,41.5898780647699,1.04185611218053,0.102778578182368,0.475709223894339,0.066452772621484,1.81593911172127,0.799895184397821,5.53746979115883,0.70190156255379,37.9589764758265,1370.31887940173,1.16244213699486,1.51303327452821,1.81593911172127,0.507663035519327,0.309335572306275,0.652223153939673,0.0535904305199023,4.03746090018543,0.547591834106332,5.46218835618258,0.615188510693986,37.984453726423,1371.60682023459,1.13617659288466,1.62565115579983,4.03746090018543,0.629112616122144,0.175455701534481,0.51819799229287
"lmas",232.766774815442,304.79448206141,413.907681503375,0.695675047136765,1.20585703014047,85068,4341,172.393706967018,36.0110452748243,81.1773623091349,253.75312875471,0.566250298492463,0.0576255102241929,0.0465129411764706,0.372549019607843,0.458823529411765,0.572549019607843,0.647058823529412,0.682352941176471,232.650575163307,303.867097457734,414.825564641616,0.695681931962479,1.2082763369727,0.0618429018176773,1.84652857610239,0.718841661872912,4.28378768419656,0.650468453018765,36.0797657603035,1234.91262766724,1.09942834760046,1.49884172179769,1.84652857610239,0.535314241920911,0.208863554477895,0.543284153519314,0.0514561028083012,3.43276767183494,0.46392518404647,4.20176174078285,0.567453590195059,36.05488951288,1233.89219171913,1.06177715590561,1.58369700561613,3.43276767183494,0.637954141393531,0.0941130945497683,0.380604409998032,0.269903242663259,0.226782927846774,0.146985289127314,-0.436385528646873,-0.116628654649043,0.279154088844064,0.630654974038856,0.866920883114009,232.022839617167,302.529191271821,406.26474910451,0.70350364193506,1.21190390403528,0.0119705403064337,16.0215179956958,0.754671566463531,33.6532024126632,0.412768350364569,18.9870934047298,418.064217517545,1.56661907529239,2.3303727736683,16.0013266779324,0.910310596495802,0.182715257441243,0.611657954873892,0.00649098249921625,45.2328653400073,0.309026524995625,33.7312602988999,0.27664133108744,19.1220363813942,395.091727015515,1.53227938591748,2.50139095566472,44.0361616408253,1.1253782885218,0.0517795484724248,0.352849491147244,0.0618429018176773,1.84652857610239,0.718841661872912,4.28378768419656,0.650468453018765,36.0797657603035,1234.91262766724,1.09942834760046,1.49884172179769,1.84652857610239,0.535314241920911,0.208863554477895,0.543284153519314,0.0514561028083012,3.43276767183494,0.46392518404647,4.20176174078285,0.567453590195059,36.05488951288,1233.89219171913,1.06177715590561,1.58369700561613,3.43276767183494,0.637954141393531,0.0941130945497683,0.380604409998032
"poll",157.780897260766,240.383816234093,330.654564118862,0.758303972817797,-0.975981658917907,55636,1048,134.477363257224,22.4280461441639,83.2701672520296,170.236894190108,0.55062246337891,0.067267367082656,0.0697694117647058,0.380392156862745,0.435294117647059,0.552941176470588,0.654901960784314,0.694117647058824,158.204414358827,240.677010361275,333.619665962394,0.766776812431667,-0.990705612791618,0.0336638922383237,2.22266265595129,0.748628614500559,5.42107332848453,0.5999348201874,35.1020693841679,1164.3246773846,1.20718707537956,1.67012203428485,2.22266265595129,0.574779568675453,0.214776963918601,0.575318981740236,0.0266056543210251,4.26962992686085,0.484812410977984,5.14376240600701,0.497989528511312,35.1397486639794,1166.94512819843,1.15975883906536,1.76615755187991,4.26962992686085,0.689952846073483,0.0854018715602652,0.381830254837343,0.268642227994474,0.264086534380047,0.214764562862075,-0.43704529923238,-0.177240485263642,0.275365463184228,0.706369546108174,0.947124171936377,158.984420498565,240.298759684604,332.273888712494,0.774218412041568,-0.999767849356333,0.0143329450905631,22.1685859510197,0.757479398127793,46.7045417582734,0.359141883030392,19.1931848039793,469.655700569958,1.61461491084283,2.43897046406347,22.1642324523652,0.997026907764798,0.157336016865597,0.583653769446337,0.00637259545989827,62.6137487004578,0.314315712577641,46.6578558448794,0.227948450588761,19.208783993288,430.098380603729,1.599675386528,2.60701398428501,61.1238805697923,1.21345637014142,0.0331005687872243,0.289838518085524,0.0336638922383237,2.22266265595129,0.748628614500559,5.42107332848453,0.5999348201874,35.1020693841679,1164.3246773846,1.20718707537956,1.67012203428485,2.22266265595129,0.574779568675453,0.214776963918601,0.575318981740236,0.0266056543210251,4.26962992686085,0.484812410977984,5.14376240600701,0.497989528511312,35.1397486639794,1166.94512819843,1.15975883906536,1.76615755187991,4.26962992686085,0.689952846073483,0.0854018715602652,0.381830254837343
"snep",176.440813083856,181.156932306934,315.479955037175,0.341872805424421,0.474597557758157,73006,1092,151.804470984718,7.36482247957627,127.886421109392,166.203907601389,0.543160836095663,0.061052987643738,0.0581411764705882,0.36078431372549,0.431372549019608,0.549019607843137,0.627450980392157,0.666666666666667,175.778678905869,182.288747271744,317.213544416499,0.326709620955315,0.54054961439982,0.0717348547414064,0.79839184761826,0.88884260825819,4.59126745917353,0.762376053152451,34.6293222540316,1134.55635685412,1.1481383014734,1.38617392421959,0.79839184761826,0.402741148763474,0.415036132509318,0.718456343111639,0.0614651136343444,1.32945252945253,0.809250654273085,4.48481543773102,0.706836226511122,34.6318225918226,1134.24315969126,1.14102758080819,1.46242641922204,1.32945252945253,0.47458259741598,0.314690814085924,0.648709492943208,0.268865788828873,0.135176748033836,0.0808382993238426,-0.179665779765696,0.043267025362748,0.276078047500725,0.470459205119456,0.627094345412331,175.867009702003,182.216321822224,315.892046328446,0.32384703667138,0.554442289993199,0.0220495451267104,5.66056891663308,0.785861725786533,14.2170882048637,0.532934345915196,17.9714645968767,321.875290109436,1.39836874225092,1.97362096247496,5.66056891663308,0.70337524962538,0.23490657992289,0.639457592159935,0.0145943662837633,16.2735273735274,0.382227306975594,14.1711287640911,0.386798926761003,17.9430214830215,311.627372725007,1.35337455964876,2.14838463688735,16.1936105336105,0.904648353451593,0.0766006151487749,0.396722104626694,0.0717348547414064,0.79839184761826,0.88884260825819,4.59126745917353,0.762376053152451,34.6293222540316,1134.55635685412,1.1481383014734,1.38617392421959,0.79839184761826,0.402741148763474,0.415036132509318,0.718456343111639,0.0614651136343444,1.32945252945253,0.809250654273085,4.48481543773102,0.706836226511122,34.6318225918226,1134.24315969126,1.14102758080819,1.46242641922204,1.32945252945253,0.47458259741598,0.314690814085924,0.648709492943208
"spsp",294.636821045854,255.434429471554,407.648075266273,0.438912376779979,-0.954780585960783,108715,4383,189.39597456408,33.9970334170193,88.6509091603844,266.526413979224,0.58986845439551,0.068087142686963,0.0465129411764706,0.356862745098039,0.462745098039216,0.596078431372549,0.686274509803922,0.733333333333333,294.816749706849,255.459251033097,407.052273899547,0.436686584736589,-0.94777731300466,0.0589011657976793,2.21096587547155,0.758017629066328,5.56844411214774,0.663734782547246,37.5072769837762,1336.71082836176,1.16655577755025,1.56888107447614,2.21096587547155,0.547157898876886,0.258594757064489,0.610374167510057,0.0475305470052693,4.65897676891383,0.482897241442533,5.50488485297553,0.57118514115238,37.5436947585277,1338.93014003485,1.13532240556669,1.68310567884625,4.65897676891383,0.673193110939875,0.12942894984794,0.455845959624255,0.284680628128463,0.260060186373831,0.141985599450788,-0.578959263463744,-0.160370023722941,0.294487079868597,0.693832331261745,1.00064319313517,294.195337414551,255.633464034314,399.98726914417,0.435041633248814,-0.92279410720041,0.0138797536669456,19.2440005519422,0.749126583964445,39.3540050915852,0.441874581502166,20.0809600987883,476.64779117989,1.57485917597121,2.31435544506207,19.07768352663,0.907080932474983,0.205870323004699,0.641918343059977,0.00777526728950844,51.7230402627856,0.331866034048533,39.7070878735587,0.305934862396855,20.1452821053231,448.865697996971,1.55064882672571,2.48523356660164,47.6904768685977,1.11292751571574,0.0752181796692541,0.420166269351384,0.0589011657976793,2.21096587547155,0.758017629066328,5.56844411214774,0.663734782547246,37.5072769837762,1336.71082836176,1.16655577755025,1.56888107447614,2.21096587547155,0.547157898876886,0.258594757064489,0.610374167510057,0.0475305470052693,4.65897676891383,0.482897241442533,5.50488485297553,0.57118514115238,37.5436947585277,1338.93014003485,1.13532240556669,1.68310567884625,4.65897676891383,0.673193110939875,0.12942894984794,0.455845959624255
"squa",137.132267842381,216.558831634059,281.982234071045,0.836547294044213,-1.19025213888138,32661,1611,106.99185968387,25.0168985173668,54.0367582100794,156.231668897014,0.393079952044502,0.0786464407733465,0.0872117647058823,0.250980392156863,0.27843137254902,0.384313725490196,0.529411764705882,0.592156862745098,137.262474845653,216.308316848861,283.981513632253,0.843791795932825,-1.17602218302367,0.0269647548865931,2.12641863373456,0.825396982123791,7.08929518973706,0.599720469295815,25.2924495857433,599.305112035825,1.27007772302726,1.72541089269436,2.12641863373456,0.566472272976159,0.261054241409592,0.635904758166306,0.0209550798840685,3.98778932602181,0.667672619308535,6.99979050435827,0.503076859266029,25.3076260919467,598.980188763714,1.24585524954394,1.83257014470662,3.98778932602181,0.678917296640381,0.142070913286668,0.494422425388072,0.153137069010731,0.252803014442257,0.215129433998741,-0.538601293578307,-0.25209949851032,0.149050435645001,0.573551118628199,0.809668542363126,139.104213338077,220.97836098725,257.703665356624,0.893320812007699,-1.15306021226928,0.0461026984545011,14.8172580897296,0.788210696534831,35.9811294699458,0.442282023400414,13.2289979677974,263.721052704031,1.45556206683895,2.13297534921697,14.8172580897296,0.904838727147988,0.182310684515089,0.590001332243853,0.0231375522887711,40.6034240897787,0.418017178002666,35.8836963524369,0.303405399466193,13.4095836255818,241.228263276119,1.48075711346632,2.30579627678232,40.4808710068227,1.11943330965216,0.0474507590756414,0.325605516536401,0.0269647548865931,2.12641863373456,0.825396982123791,7.08929518973706,0.599720469295815,25.2924495857433,599.305112035825,1.27007772302726,1.72541089269436,2.12641863373456,0.566472272976159,0.261054241409592,0.635904758166306,0.0209550798840685,3.98778932602181,0.667672619308535,6.99979050435827,0.503076859266029,25.3076260919467,598.980188763714,1.24585524954394,1.83257014470662,3.98778932602181,0.678917296640381,0.142070913286668,0.494422425388072
"bspp",104.51663611187,102.026563170418,186.631709256061,0.342315295235662,-1.07990393999779,25637,572,89.5630384281631,6.06292352069373,76.4757740398128,97.0191854050879,0.369354188607611,0.0500880836132437,0.0406988235294117,0.262745098039216,0.290196078431373,0.368627450980392,0.474509803921569,0.505882352941176,102.242969830976,102.133298324505,182.289619162019,0.303150409635193,-0.937362461520317,0.106935698021215,0.774836588439124,0.843979666341069,3.48312694335394,0.801792955672392,23.8545144904709,529.793271225564,1.03707379172938,1.2398989788732,0.774836588439124,0.373800439821861,0.424384849098225,0.698036259594186,0.0975729420992204,1.05203000357185,0.782123223658802,3.41427751327711,0.764458024151125,23.9208635948724,532.520453192374,1.03166585570214,1.28597448493524,1.05203000357185,0.421755140724941,0.351458070847464,0.649677908406818,0.151263598284036,0.146730833193228,0.0494983783720348,-0.416923155882651,-0.178507210835804,0.181269227376794,0.293275113073544,0.399864382444012,102.253931623944,102.568768945745,161.835407958393,0.320323805195571,-1.29665734062883,0.0569455608230207,2.51767010552843,0.800864413126319,7.32149718956434,0.673093379971309,11.7823968341471,135.371987502511,1.17090924522812,1.53588484514506,2.51767010552843,0.536995858730809,0.306496146595058,0.653445602281518,0.0410583855479488,5.95174028654205,0.520027520713268,7.200084945898,0.537242272439202,11.8737151248164,133.980178203742,1.14377669504472,1.68523435793765,5.95174028654205,0.69976633609471,0.141137220785248,0.475296058091605,0.106935698021215,0.774836588439124,0.843979666341069,3.48312694335394,0.801792955672392,23.8545144904709,529.793271225564,1.03707379172938,1.2398989788732,0.774836588439124,0.373800439821861,0.424384849098225,0.698036259594186,0.0975729420992204,1.05203000357185,0.782123223658802,3.41427751327711,0.764458024151125,23.9208635948724,532.520453192374,1.03166585570214,1.28597448493524,1.05203000357185,0.421755140724941,0.351458070847464,0.649677908406818
"espp",135.113402641191,138.889744310199,160.110636967553,0.425628225416982,-0.3376877882444,17795,1017,75.1674809323876,7.70820564773882,57.8056856151911,101.419564029374,0.40593954018809,0.0850024894206304,0.0930258823529412,0.243137254901961,0.274509803921569,0.403921568627451,0.549019607843137,0.600235294117652,135.22173164347,140.652875993056,160.402452899565,0.407974233904816,-0.201315839685701,0.0189635443436983,3.30710192091697,0.767798108049675,8.12117781026642,0.526897932425519,26.0849148979063,639.143765333348,1.30657443666474,1.85983195410626,3.30710192091697,0.646662150725976,0.198802193147738,0.58029993880161,0.0144731450654656,6.38840886381003,0.53735118576185,7.90416647271602,0.420083388291845,26.1551754540645,640.529275801559,1.2694160970647,1.96041302107262,6.38840886381003,0.770226721754775,0.0829566030689345,0.395036503864386,0.162593121731755,0.333907999677748,0.30537075417679,-0.66350491224351,-0.390383207713408,0.156933978378711,0.730308484772462,0.966323740209029,133.729619873786,140.578140852375,142.107109106264,0.436964197156003,0.0811355769810684,0.0572163758136549,29.7695619618121,0.736671346252107,57.5254892282119,0.386460706494039,15.4999424012902,392.331820654677,1.49996291188947,2.23898466419691,29.7557238717853,1.03878087824667,0.136295655023948,0.5284534179345,0.025358411061382,81.3797684123905,0.280692272405448,57.5681177126615,0.254246756816543,15.733262799036,346.166843977824,1.54615098797421,2.39824927924944,79.0073473226356,1.25627235152914,0.0229460042238908,0.232696735214133,0.0189635443436983,3.30710192091697,0.767798108049675,8.12117781026642,0.526897932425519,26.0849148979063,639.143765333348,1.30657443666474,1.85983195410626,3.30710192091697,0.646662150725976,0.198802193147738,0.58029993880161,0.0144731450654656,6.38840886381003,0.53735118576185,7.90416647271602,0.420083388291845,26.1551754540645,640.529275801559,1.2694160970647,1.96041302107262,6.38840886381003,0.770226721754775,0.0829566030689345,0.395036503864386
"iacu",146.355450980392,170.886705882353,194.866991690853,0.4228492853319,-1.29072570464443,25500,1308,90.0652818621009,15.7386989520613,60.6733632892635,132.954816808287,0.603894655901576,0.0803091972893739,0.069769411764706,0.36078431372549,0.458823529411765,0.611764705882353,0.72156862745098,0.76078431372549,146.29401284753,170.416497297435,193.282694918927,0.429142955274256,-1.28747999564703,0.0276084158097914,2.97580249386549,0.766408721595455,7.36967808513736,0.571002740975479,38.4820371575943,1406.92188029058,1.27425611056195,1.78345834161201,2.97580249386549,0.618120370636275,0.216613954977107,0.592967462737793,0.0203268219754405,6.43084954525062,0.489588302190099,7.29966904446324,0.453784533566295,38.6108732003752,1415.63216530691,1.23622485856053,1.91190647395957,6.43084954525062,0.760269060415413,0.0822673607516991,0.388965842651242,0.273167948589895,0.319645146434827,0.25880997884986,-0.671803471552399,-0.278880460827688,0.286829426779269,0.771861558593207,1.01483670937889,146.692995306982,168.591838336414,181.595705285161,0.423226858671249,-1.24011029650796,0.0177474975038994,26.6661625519555,0.764061604929851,57.5108585739666,0.354954093655978,20.5679903850969,557.628113436753,1.64047491969992,2.47528871581812,26.5795382843407,1.02696186720358,0.162702550809999,0.595762055926371,0.00748753918869419,75.049798115747,0.333482047548733,57.2999074816627,0.22181218879362,20.8011745992903,517.385802632064,1.63777273998674,2.65127807901943,71.4831355275501,1.24324020612765,0.0395560333666957,0.318536384144634,0.0276084158097914,2.97580249386549,0.766408721595455,7.36967808513736,0.571002740975479,38.4820371575943,1406.92188029058,1.27425611056195,1.78345834161201,2.97580249386549,0.618120370636275,0.216613954977107,0.592967462737793,0.0203268219754405,6.43084954525062,0.489588302190099,7.29966904446324,0.453784533566295,38.6108732003752,1415.63216530691,1.23622485856053,1.91190647395957,6.43084954525062,0.760269060415413,0.0822673607516991,0.388965842651242
"ipat",158.197604347665,235.377956055061,387.671101991541,0.71144117711315,1.52786705395041,81147,1522,157.733077565255,27.8838698935528,85.7240052094388,203.595807670365,0.60456054456485,0.0637407360092958,0.0465129411764706,0.407843137254902,0.486274509803922,0.611764705882353,0.701960784313725,0.76078431372549,158.337550779945,234.992403432173,387.382131671884,0.713488525466708,1.52881689279077,0.0621206755734361,1.64533273727477,0.795031224643581,5.01361801185141,0.692390495025377,38.4824969886625,1407.28539690248,1.16123953942391,1.51541460605157,1.64533273727477,0.504895077320071,0.298886540462985,0.642641884084434,0.05089143128147,3.56991265610531,0.535627616936905,4.8438037944435,0.60926140655004,38.5460620166679,1412.01133054917,1.12673508488709,1.61962470731429,3.56991265610531,0.622142398876077,0.165309334009361,0.503165740024587,0.293465096387983,0.255738936144019,0.125718248130696,-0.516191450987132,-0.1725148501888,0.304037637642226,0.689480703221652,1.07483274212938,158.353589256896,235.015124998113,383.982553046799,0.721146393828522,1.53142810357658,0.0160628545327458,15.3798383191149,0.793172728357023,38.1803925975081,0.480215422216417,20.6170820449776,496.778883760672,1.55305435695337,2.22804786942056,15.1799507009897,0.845231045654748,0.240419175506675,0.675297737129412,0.00945215073218248,44.4454163225467,0.400506684455827,38.0691508730192,0.335113158279322,20.7062967690267,471.642762166768,1.5278824707267,2.40975833962498,39.6111945341242,1.05675601417202,0.0953529651170711,0.463011004967913,0.0621206755734361,1.64533273727477,0.795031224643581,5.01361801185141,0.692390495025377,38.4824969886625,1407.28539690248,1.16123953942391,1.51541460605157,1.64533273727477,0.504895077320071,0.298886540462985,0.642641884084434,0.05089143128147,3.56991265610531,0.535627616936905,4.8438037944435,0.60926140655004,38.5460620166679,1412.01133054917,1.12673508488709,1.61962470731429,3.56991265610531,0.622142398876077,0.165309334009361,0.503165740024587
"istr",129.052125809119,146.151586871596,246.547333477415,0.659486476840946,1.05527618349992,35069,898,104.87055709779,16.7997595469747,69.9004942708564,141.543051566471,0.682582740244862,0.0618467676874403,0.0465129411764706,0.465411764705882,0.572549019607843,0.690196078431373,0.768627450980392,0.815686274509804,129.341615360659,145.920300436054,246.938021986095,0.661291296836933,1.04517072890638,0.0634408660976366,1.25255443946447,0.835086659027456,4.79761404407036,0.695917757502745,43.3573405006557,1796.32663060148,1.13899462040282,1.46583109572908,1.25255443946447,0.474181850837535,0.304436635468928,0.639836810861915,0.0514843671941104,2.45652932960894,0.674049125040749,4.76825085975863,0.613459653601491,43.3461941340782,1795.6534580256,1.12017154236139,1.57361699064623,2.45652932960894,0.580980478295887,0.176825787842874,0.512902076435841,0.337008929963001,0.195551042416245,0.130118545703898,-0.264039955450483,0.0139389091838967,0.341174109869376,0.638414953174853,0.866106718430591,129.782621962247,145.893746633163,246.197451402286,0.666187626214896,1.03119838380152,0.0108611947732261,9.81045987116114,0.82444357152965,28.9410442461193,0.44785006249946,22.4636325642393,538.552643642224,1.56868277897039,2.27131202285996,9.81045987116114,0.817543117610159,0.230002473456288,0.667708291952152,0.00659095913880631,29.5327630353817,0.47082999366694,28.9047968346058,0.30594222777161,22.5185055865922,522.390707705139,1.53507680571613,2.46590691401293,29.0574080540037,1.03626066079538,0.0784723662605515,0.42710799058375,0.0634408660976366,1.25255443946447,0.835086659027456,4.79761404407036,0.695917757502745,43.3573405006557,1796.32663060148,1.13899462040282,1.46583109572908,1.25255443946447,0.474181850837535,0.304436635468928,0.639836810861915,0.0514843671941104,2.45652932960894,0.674049125040749,4.76825085975863,0.613459653601491,43.3461941340782,1795.6534580256,1.12017154236139,1.57361699064623,2.45652932960894,0.580980478295887,0.176825787842874,0.512902076435841
