"rNames.tag","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max","h.asm.s1","h.con.s1","h.cor.s1","h.var.s1","h.idm.s1","h.sav.s1","h.sva.s1","h.sen.s1","h.ent.s1","h.dva.s1","h.den.s1","h.f12.s1","h.f13.s1","h.asm.s2","h.con.s2","h.cor.s2","h.var.s2","h.idm.s2","h.sav.s2","h.sva.s2","h.sen.s2","h.ent.s2","h.dva.s2","h.den.s2","h.f12.s2","h.f13.s2","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","b.mean","b.sd","b.mad","b.q001","b.q005","b.q05","b.q095","b.q099"
"iaca",40362,1292,112.074688394956,23.1366955938191,58.3292083561952,157.049910080964,0.0388430651543411,2.40166079801156,0.835393674097504,8.29516555589103,0.619153249569472,36.1790159489333,1245.37784120568,1.27058086828089,1.71442658761551,2.40166079801156,0.577469092154956,0.273773050967396,0.647740358020626,0.0309876411333845,4.82974783094018,0.649057661728851,7.88111308360918,0.52491111989317,36.2267745699934,1246.89011630226,1.23827057512722,1.81966007050956,4.82974783094018,0.695707093655896,0.146183817555319,0.499559032652328,145.816149351251,178.104787790848,282.601593493377,0.734189050139493,-1.18495962656274,0.56822365435942,0.0863967551238922,0.063955294117647,0.290196078431373,0.392156862745098,0.592156862745098,0.674509803921569,0.717647058823529
"bspp",23578,634,85.5976976474306,6.99991253352161,65.7588131116729,96.5870623767757,0.0422489056477964,1.24751944220971,0.895868276866811,6.99010275002425,0.699029607135651,31.7265540359346,951.740024023239,1.24660763727185,1.56908942135683,1.24751944220971,0.474921240502141,0.383766041010657,0.724813135108869,0.034369209638693,2.24624924117596,0.808697825879037,6.87094540743638,0.620854184922404,31.726346370653,951.000308802863,1.23433468866829,1.66438376376116,2.24624924117596,0.568640222436141,0.276108165534367,0.64284411894479,135.743285746414,118.035623055208,175.16121386596,0.394815883810255,1.49314658871646,0.495495135877746,0.0781988927754929,0.0930258823529412,0.294117647058824,0.36078431372549,0.505882352941176,0.596078431372549,0.623529411764706
"sppa",23762,2979,109.458783865653,39.546028617222,13.8834543106745,194.312034846899,0.0532284781908033,1.49958499708376,0.807847820003997,4.90207646126006,0.683266980114731,38.6593499035399,1419.73289973873,1.16769511356322,1.52718449960403,1.49958499708376,0.4978847123231,0.299665811241063,0.645189563051552,0.0405300709958247,2.77831439393939,0.656153920656158,5.04005536320235,0.601084717737579,38.6427083333333,1418.29151171061,1.16058453208994,1.64320779639518,2.77831439393939,0.598389837876759,0.192201139812809,0.543039620795782,151.711208160343,230.85809951614,389.108394742455,0.747259147098987,1.138647255482,0.611284453180313,0.0630824125523531,0.0523270588235294,0.431372549019608,0.498039215686275,0.619607843137255,0.705882352941177,0.749019607843137
"iacu",31321,1051,100.546913138956,12.5375853248012,63.0533936236959,127.444443970833,0.041029184780133,2.31925551284645,0.788709884631174,6.48831995476325,0.616444861670731,36.5031114707667,1264.57797708384,1.21934816839728,1.66399982501232,2.31925551284645,0.570021668386311,0.240171761349988,0.604254960549481,0.0339394244940138,4.70949153652228,0.558019258697497,6.32771125122268,0.527749419996531,36.5590806404086,1267.97271169712,1.18435296331184,1.76119170739693,4.70949153652228,0.68676693825426,0.118348802118386,0.445790118908447,149.824830132462,152.679076537104,225.908550070948,0.590408009753288,-0.526236933364643,0.573520866473725,0.0749462994823278,0.0581411764705882,0.31843137254902,0.431372549019608,0.584313725490196,0.674509803921569,0.717647058823529
"bspp",20353,520,80.6197742815406,11.3360044880032,57.491745870127,100.348435640537,0.0533233994047564,1.2323293796187,0.878441317788495,6.06886615253991,0.712782112741717,22.7782276594423,484.556092275609,1.20247837824546,1.52012072882317,1.2323293796187,0.467679390421824,0.374967283879426,0.710048140721925,0.0460577848104725,2.17507775659677,0.77950262005924,5.93220771417153,0.647329095994442,22.8110765526237,485.323877609825,1.18308255156717,1.59994503032353,2.17507775659677,0.554712601539245,0.276201855644349,0.633349825983764,133.381380502974,122.098106301501,188.943711674409,0.717915271835028,-0.475399707579025,0.351748694367935,0.0719184159042159,0.063955294117647,0.203921568627451,0.231372549019608,0.364705882352941,0.47843137254902,0.52156862745098
"iacu",20407,973,82.9713809061155,10.6821867378785,64.9940271935994,109.224730071668,0.0441662325560351,2.11191110111124,0.780564168932815,5.81213822473779,0.628847447668048,35.4813689828877,1192.39010509732,1.19939903803938,1.6266280210914,2.11191110111124,0.557927596591997,0.244588771531686,0.603770128383958,0.036514271402006,3.9726349109103,0.568035345937225,5.59833330522186,0.541039628717505,35.5527645887578,1196.99856400985,1.16413469892544,1.71727747414231,3.9726349109103,0.666246103162747,0.125026134037053,0.452425111011015,164.398449795024,143.09575498485,172.680703212085,0.43815025298272,1.50764009975179,0.556320447520411,0.06997453873463,0.0581411764705882,0.349019607843137,0.419607843137255,0.568627450980392,0.650980392156863,0.686274509803922
"bspp",32100,700,101.216197752354,10.217437890501,80.5575986737541,120.641906322905,0.049547796632685,1.21032357473035,0.860525821185429,5.33888044732424,0.704489041772696,23.0012735448571,491.341732014411,1.20227049884957,1.52545672465605,1.21032357473035,0.467876224505419,0.352984645290483,0.692806829018552,0.0408195470891934,2.10042105929655,0.753791850807894,5.26553927274311,0.636057853939612,23.0121252413968,491.238442898317,1.18836051423201,1.61392229277935,2.10042105929655,0.551969958600626,0.250071661090773,0.607880453351966,150.135817598312,142.684340860132,221.261743058911,0.576761219890088,-0.0734482912530301,0.355696292224055,0.0665672062883409,0.0581411764705882,0.211764705882353,0.243137254901961,0.356862745098039,0.47843137254902,0.509803921568627
"iacu",22549,849,86.4096427469895,11.4395533227588,66.5241900160126,119.679042757809,0.0366283665611781,2.13855163869805,0.846144835731073,7.94988578661033,0.629166234838401,35.6480459511206,1207.20918133704,1.27439048898945,1.70236901696978,2.13855163869805,0.558518833281047,0.289324422764454,0.661645808816074,0.0290010152254441,4.16036959107127,0.688337700569051,7.67448324463327,0.539545960859358,35.6875857652548,1208.56079008903,1.24889783000429,1.80605074661347,4.16036959107127,0.668895320879073,0.168891482231809,0.532301486470815,162.172734681247,141.04647068199,188.786572417415,0.527617244079401,-1.38256360695942,0.559766225883675,0.0842585673571257,0.0697694117647058,0.313725490196078,0.380392156862745,0.576470588235294,0.666666666666667,0.705882352941177
"bspp",80828,1079,159.495963257546,15.7067620352585,111.485191551068,185.150438099686,0.181646227311773,0.434505885573501,0.84499226675038,2.40156196231099,0.846157456312397,17.1481658910485,271.163007794781,0.838927226073597,0.970978336633786,0.434505885573501,0.307822482000377,0.419024907343123,0.634319960792343,0.165662769230556,0.597926281690493,0.779337978585464,2.35484637967492,0.811840085132192,17.1533776093455,270.814874065361,0.844073061684609,1.01299625109703,0.597926281690493,0.35179854565386,0.333637845677491,0.577452678302854,230.646754889316,247.361693627655,358.830228171142,0.561566343710484,-0.982705180418628,0.260621780260578,0.0383572195776687,0.0232564705882353,0.2,0.211764705882353,0.254901960784314,0.341176470588235,0.407843137254902
"iacu",24796,935,89.8394448936039,8.93492195454252,68.8380306658722,111.280536880514,0.0584689130738804,1.73585176378953,0.769106884037996,4.75899419209002,0.65947553638425,32.5767725008711,1002.19866434165,1.13001528590408,1.51435883596537,1.73585176378953,0.526490977349933,0.243986718033468,0.586101930011514,0.0497395548011265,3.04165631469979,0.563967889277675,4.48788109855157,0.581796921392431,32.6456314699793,1006.42344901417,1.09387112392784,1.58995755469208,3.04165631469979,0.622324214796126,0.127696517795627,0.441557429342516,117.690549371125,123.798874694504,187.65639552813,0.40414387516122,-0.898208234172693,0.509410436218365,0.0617278244394954,0.0465129411764707,0.325490196078431,0.388235294117647,0.52156862745098,0.592156862745098,0.619607843137255
"bspp",30311,637,97.8224775245763,9.10991317207021,71.8271079778035,111.44302527819,0.0826291511243277,0.855075478920826,0.831781901507363,3.5415680196804,0.77588344952311,18.5815039195779,316.631104820139,1.05096176537349,1.28911605720538,0.855075478920826,0.404239565734765,0.383391662213114,0.676378249488452,0.06951094100953,1.33919951729686,0.732116233741047,3.499590654557,0.720501289463598,18.5918812013945,316.5490879912,1.04508876259619,1.35720569757926,1.33919951729686,0.469635088689735,0.287446126858391,0.604958874538856,146.278707367833,133.247037498707,215.208861725274,0.52912971133155,0.0540889314084182,0.285220469369497,0.0518997576609113,0.0523270588235295,0.192156862745098,0.207843137254902,0.286274509803922,0.368627450980392,0.435294117647059
"bspp",17248,474,74.0823237457544,7.65725260864035,60.3237629929864,88.5208898668299,0.0636367828493147,1.5020457245091,0.789311130697251,4.5646062591719,0.695227729685186,28.7282779252394,773.748144805261,1.14219872769699,1.48810958408218,1.5020457245091,0.495684650655007,0.297532752275014,0.636838355792938,0.0550297215750806,2.44626626269827,0.635676770687969,4.35727462028403,0.625946818890716,28.7918968692449,777.005155794145,1.11478857419887,1.55680094002118,2.44626626269827,0.575826719770889,0.190779048192642,0.529027464835456,110.819529879487,122.196251323309,166.188595533567,0.60546339743434,0.798931528774642,0.447791616646659,0.0603870496960673,0.0465129411764706,0.294117647058824,0.337254901960784,0.454901960784314,0.545098039215686,0.588235294117647
"bspp",20202,536,79.9019385299529,5.27656510107593,69.8237681758711,91.4417297822027,0.0696346373823158,0.86353907198558,0.862774709359345,4.1464282857561,0.75051212364212,26.2266713397003,642.18568852522,1.11763881245667,1.37766045430051,0.86353907198558,0.418403522577001,0.37946454421364,0.68952849552478,0.0599022713967713,1.46907971124236,0.760382247035847,4.06546508568205,0.694888919766577,26.2195466707052,641.454551491027,1.10656654369639,1.45458364355706,1.46907971124236,0.495867468915922,0.277579819478174,0.611773995585051,122.555798493299,124.772047473167,172.081615165909,0.541660284354517,-1.12162934078829,0.407689784160372,0.0566427604676636,0.0523270588235295,0.27843137254902,0.309803921568627,0.411764705882353,0.501960784313725,0.525490196078431
"spps",79284,2632,178.538105479197,63.9177576188558,34.9615435840031,309.703588240901,0.0639066842411588,1.42624912033779,0.782398987472372,4.27721158962107,0.683064522224537,35.0474697716077,1163.53063765899,1.10858292449902,1.45721792348539,1.42624912033779,0.495238047496347,0.264384140053517,0.598791128676716,0.0550213413754127,2.29345547705923,0.626278196615138,4.06839934984692,0.61825182875856,35.0730792122765,1165.47300819601,1.08053787930632,1.52152231375305,2.29345547705923,0.571772104016108,0.160910833873219,0.483479894616433,337.604060232418,305.717573036012,499.140793795967,0.889600417772974,-0.742623202739912,0.549852800208929,0.0579116177092247,0.0523270588235294,0.372549019607843,0.435294117647059,0.56078431372549,0.623529411764706,0.654901960784314
"bspp",36307,755,106.649175371331,10.6190812619475,76.3902781673331,128.035954810789,0.0635782456104415,1.22118650542825,0.836835873859946,4.74220281846817,0.734584010991342,25.3295153817836,598.516882285826,1.14751262110676,1.44735810191602,1.22118650542825,0.45614324181652,0.360610670989393,0.686302442168855,0.0550500062089566,1.93068780105299,0.726316206028914,4.52722346661295,0.676458775556193,25.3882883387476,600.855095153627,1.12562382950156,1.51132093570166,1.93068780105299,0.529835209741455,0.261108488268264,0.604019284511766,159.893923392099,146.080662515232,232.085199924267,0.488801372887837,-0.231940543216389,0.392314343315204,0.06164816788411,0.0639552941176471,0.250980392156863,0.290196078431373,0.403921568627451,0.486274509803922,0.525490196078431
"bspp",56980,905,133.820012595473,11.5360532480919,106.640056287293,152.79580478059,0.0680441037011074,0.772629291305193,0.899999528276047,4.86312823322486,0.761644078130205,22.1590720356203,455.522318218906,1.16282392846283,1.40135628879866,0.772629291305193,0.399401653773022,0.428580730306522,0.731027419718277,0.0612964498388362,1.16927263994877,0.847923817165784,4.84436477217296,0.716942742285861,22.1952612199157,456.733143631242,1.15898404969142,1.4640535615738,1.16927263994877,0.45716093831098,0.35233318460937,0.682168037531619,184.970593663587,192.40647689725,278.595278689068,0.450835909692395,-0.970292973147871,0.341951493127964,0.0628091916986295,0.0523270588235295,0.203921568627451,0.227450980392157,0.349019607843137,0.450980392156863,0.486274509803922
"bspp",36307,755,106.649175371331,10.6190812619475,76.3902781673331,128.035954810789,0.0635782456104415,1.22118650542825,0.836835873859946,4.74220281846817,0.734584010991342,25.3295153817836,598.516882285826,1.14751262110676,1.44735810191602,1.22118650542825,0.45614324181652,0.360610670989393,0.686302442168855,0.0550500062089566,1.93068780105299,0.726316206028914,4.52722346661295,0.676458775556193,25.3882883387476,600.855095153627,1.12562382950156,1.51132093570166,1.93068780105299,0.529835209741455,0.261108488268264,0.604019284511766,165.893923392099,152.080662515232,232.085199924267,0.488801372887836,-0.23194054321639,0.392314343315204,0.06164816788411,0.0639552941176471,0.250980392156863,0.290196078431373,0.403921568627451,0.486274509803922,0.525490196078431
"bspp",83406,1394,155.77135826967,28.3926072434917,85.4245766007264,201.618009369321,0.0714393668592292,1.20439659283675,0.852462393690967,5.08165966280552,0.721668747878153,24.8788084587476,578.067889119542,1.15233280261282,1.46050337639142,1.20439659283675,0.461677849171639,0.35114546854134,0.680588221877856,0.063031359612928,2.00794808225171,0.746015938055593,4.95290174288819,0.661864807830064,24.9228525594283,579.614974587915,1.13606387960409,1.53487726098625,2.00794808225171,0.54057665146419,0.251295735861656,0.597254634206083,229.478130901954,202.35438377484,356.6854370594,0.500884912467717,-0.0682913917291075,0.385154639272202,0.0646007302155702,0.0465129411764706,0.219607843137255,0.258823529411765,0.392156862745098,0.490196078431373,0.525490196078431
"bspp",25654,632,91.2926979300714,12.1828355781884,76.3149618633335,117.323144518228,0.0395225872786707,1.34036352178965,0.906980904636628,8.20477616210673,0.697773558348771,25.1515330537012,597.975932818785,1.2664500165387,1.6014870020277,1.34036352178965,0.481595331914836,0.386417205998922,0.731864344187362,0.0332738616253897,2.48250856641964,0.825017203414626,8.09357895422723,0.623953547517264,25.1884612319707,599.131999444071,1.24602626404017,1.68658096488821,2.48250856641964,0.573571639758068,0.282778523901867,0.652836117037171,153.324664646,141.130921872571,208.766234296245,0.702842154164825,-0.823628441926969,0.390405501874875,0.0859094429463178,0.116282352941176,0.231372549019608,0.258823529411765,0.388235294117647,0.509803921568627,0.564705882352941
"bspp",42405,1097,120.062291789612,32.0011743816553,61.164773708596,172.83531374617,0.0451798482176378,1.58071976063608,0.83001720400894,5.64964631102834,0.67652115085861,23.8365459118597,529.389504156166,1.20091827150726,1.56983172305632,1.58071976063608,0.506779454862241,0.307618721536552,0.659490944561163,0.0380297595159901,2.6976043574665,0.695231447309835,5.42566060975618,0.601810891590869,23.8742649185385,530.327103802066,1.17355863612282,1.64969381500638,2.6976043574665,0.59655912037496,0.197128775100659,0.55032676569367,181.073824853779,155.270014959347,292.193700000286,0.738432456395129,0.25851082521402,0.368819067303846,0.0690133590893581,0.0639552941176471,0.203921568627451,0.243137254901961,0.380392156862745,0.466666666666667,0.505882352941176
"spsp",108078,4049,190.501744303901,26.0479634517109,136.430954215367,250.45334737691,0.105153130182159,1.23109854148447,0.852073267954946,5.16117670033164,0.738648533692169,50.6591131360435,2477.85221258396,1.03614865059465,1.30418766692545,1.23109854148447,0.450970634787638,0.330880067129862,0.635428297861508,0.097297742842264,2.10232141836948,0.737755086134933,5.00831685805809,0.690092474877718,50.6701833901468,2478.66772237168,1.02406796952385,1.36088920244109,2.10232141836948,0.524400992669021,0.239694148274174,0.556532237096604,235.098949862381,269.385776798659,387.292667929146,0.315020531250987,0.269873788702984,0.799704860941027,0.0646146400778732,0.034884705882353,0.568627450980392,0.654901960784314,0.823529411764706,0.858823529411765,0.87843137254902
"squa",62214,3851,152.187341383792,29.3061477511875,83.106372730992,227.735057267719,0.0122186289374471,3.91655704512559,0.859439457533191,14.9319220614495,0.508345537733666,30.350773811242,886.541268991779,1.45907711840124,2.0432156420257,3.91655704512559,0.674774819005727,0.259605167092054,0.675593225946718,0.00844580714818052,8.39693998309383,0.696172824245401,14.8186124434704,0.391368252524177,30.4438038884193,888.205592695629,1.43814783817899,2.18808785120819,8.39693998309383,0.819684546187343,0.131858556879997,0.515502849939113,229.941209634966,205.858482811785,366.351008823385,0.778736368466633,0.352442573652617,0.473930147492179,0.118790742289244,0.133724705882353,0.231372549019608,0.274509803921569,0.47843137254902,0.662745098039216,0.713725490196078
"bspp",43652,719,117.702933466937,7.62014371884691,105.853771842058,129.87693494824,0.0708352031387607,0.736645425449093,0.883126292368465,4.15145912788021,0.767454328679926,23.6862950895303,521.115021989018,1.11981927023262,1.35042296263573,0.736645425449093,0.39212038902012,0.409969921202345,0.708263474538788,0.0604495782912071,1.14854979913151,0.813079642754169,4.07229725016269,0.711097608311403,23.7391263962102,523.027188672542,1.1142164633282,1.42444306388541,1.14854979913151,0.45789372100743,0.312510734379456,0.640294093377993,166.27083699805,156.92673632757,254.63324210144,0.550507217543103,0.0704051753021257,0.366178761434016,0.0564318565811157,0.0523270588235294,0.231372549019608,0.262745098039216,0.376470588235294,0.450980392156863,0.486274509803922
"espp",14096,745,66.5095982819274,4.7448503488541,54.7875702358573,79.1159628044164,0.0134744810506015,5.16793270363857,0.72861404180265,10.5213708512513,0.464398695484726,28.567668014286,772.708343779982,1.36857256832279,2.01453430969362,5.16793270363857,0.728363754746547,0.16385228928535,0.549548888751479,0.00983028655662787,11.3143406837354,0.380323322873262,10.1292290813627,0.335267265103125,28.7488530412905,777.943453017476,1.31272945621091,2.13266504586082,11.3143406837354,0.878787942785781,0.0403917450657245,0.290109797560656,94.8636562373533,102.225081642878,136.172884311882,0.313090491030536,0.285680002986954,0.444773931138857,0.0984033065195838,0.104654117647059,0.207647058823529,0.274509803921569,0.450980392156863,0.596078431372549,0.635294117647059
"iacu",47154,1099,125.993452139818,17.4305431053812,94.1326671936283,168.24590407412,0.0526582816564517,2.05424609124009,0.802955645288377,6.21264893441404,0.664357871468622,40.019185050332,1525.3403257233,1.20496116169952,1.59948519233833,2.05424609124009,0.537631483834162,0.284758738014021,0.641963035698662,0.0423225553167758,4.55791272003806,0.557673432538313,6.15220320836033,0.571316524452907,40.0528740106397,1527.58126246888,1.17446917768037,1.71882599077523,4.55791272003806,0.667009376017576,0.149425864010004,0.492323168815551,166.103634903587,184.740317443532,288.596135960276,0.669715075282311,-0.703296556816281,0.629154618118189,0.0726543122860785,0.0523270588235294,0.384313725490196,0.490196078431373,0.635294117647059,0.733333333333333,0.788235294117647
